ImageNumber,ObjectNumber,Metadata_ChannelNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_X,Metadata_X,Metadata_Y,Metadata_Y,Metadata_image,Metadata_image,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_BCells1_Count,Children_TCells1_Count,Intensity_IntegratedIntensityEdge_B220,Intensity_IntegratedIntensityEdge_CD3,Intensity_IntegratedIntensityEdge_DAPI,Intensity_IntegratedIntensityEdge_PulpMask,Intensity_IntegratedIntensityEdge_TZoneMask,Intensity_IntegratedIntensity_B220,Intensity_IntegratedIntensity_CD3,Intensity_IntegratedIntensity_DAPI,Intensity_IntegratedIntensity_PulpMask,Intensity_IntegratedIntensity_TZoneMask,Intensity_LowerQuartileIntensity_B220,Intensity_LowerQuartileIntensity_CD3,Intensity_LowerQuartileIntensity_DAPI,Intensity_LowerQuartileIntensity_PulpMask,Intensity_LowerQuartileIntensity_TZoneMask,Intensity_MADIntensity_B220,Intensity_MADIntensity_CD3,Intensity_MADIntensity_DAPI,Intensity_MADIntensity_PulpMask,Intensity_MADIntensity_TZoneMask,Intensity_MassDisplacement_B220,Intensity_MassDisplacement_CD3,Intensity_MassDisplacement_DAPI,Intensity_MassDisplacement_PulpMask,Intensity_MassDisplacement_TZoneMask,Intensity_MaxIntensityEdge_B220,Intensity_MaxIntensityEdge_CD3,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensityEdge_PulpMask,Intensity_MaxIntensityEdge_TZoneMask,Intensity_MaxIntensity_B220,Intensity_MaxIntensity_CD3,Intensity_MaxIntensity_DAPI,Intensity_MaxIntensity_PulpMask,Intensity_MaxIntensity_TZoneMask,Intensity_MeanIntensityEdge_B220,Intensity_MeanIntensityEdge_CD3,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensityEdge_PulpMask,Intensity_MeanIntensityEdge_TZoneMask,Intensity_MeanIntensity_B220,Intensity_MeanIntensity_CD3,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_PulpMask,Intensity_MeanIntensity_TZoneMask,Intensity_MedianIntensity_B220,Intensity_MedianIntensity_CD3,Intensity_MedianIntensity_DAPI,Intensity_MedianIntensity_PulpMask,Intensity_MedianIntensity_TZoneMask,Intensity_MinIntensityEdge_B220,Intensity_MinIntensityEdge_CD3,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensityEdge_PulpMask,Intensity_MinIntensityEdge_TZoneMask,Intensity_MinIntensity_B220,Intensity_MinIntensity_CD3,Intensity_MinIntensity_DAPI,Intensity_MinIntensity_PulpMask,Intensity_MinIntensity_TZoneMask,Intensity_StdIntensityEdge_B220,Intensity_StdIntensityEdge_CD3,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensityEdge_PulpMask,Intensity_StdIntensityEdge_TZoneMask,Intensity_StdIntensity_B220,Intensity_StdIntensity_CD3,Intensity_StdIntensity_DAPI,Intensity_StdIntensity_PulpMask,Intensity_StdIntensity_TZoneMask,Intensity_UpperQuartileIntensity_B220,Intensity_UpperQuartileIntensity_CD3,Intensity_UpperQuartileIntensity_DAPI,Intensity_UpperQuartileIntensity_PulpMask,Intensity_UpperQuartileIntensity_TZoneMask,Location_CenterMassIntensity_X_B220,Location_CenterMassIntensity_X_CD3,Location_CenterMassIntensity_X_DAPI,Location_CenterMassIntensity_X_PulpMask,Location_CenterMassIntensity_X_TZoneMask,Location_CenterMassIntensity_Y_B220,Location_CenterMassIntensity_Y_CD3,Location_CenterMassIntensity_Y_DAPI,Location_CenterMassIntensity_Y_PulpMask,Location_CenterMassIntensity_Y_TZoneMask,Location_CenterMassIntensity_Z_B220,Location_CenterMassIntensity_Z_CD3,Location_CenterMassIntensity_Z_DAPI,Location_CenterMassIntensity_Z_PulpMask,Location_CenterMassIntensity_Z_TZoneMask,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_B220,Location_MaxIntensity_X_CD3,Location_MaxIntensity_X_DAPI,Location_MaxIntensity_X_PulpMask,Location_MaxIntensity_X_TZoneMask,Location_MaxIntensity_Y_B220,Location_MaxIntensity_Y_CD3,Location_MaxIntensity_Y_DAPI,Location_MaxIntensity_Y_PulpMask,Location_MaxIntensity_Y_TZoneMask,Location_MaxIntensity_Z_B220,Location_MaxIntensity_Z_CD3,Location_MaxIntensity_Z_DAPI,Location_MaxIntensity_Z_PulpMask,Location_MaxIntensity_Z_TZoneMask,Number_Object_Number,Parent_Nuclei
22,498,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,240,380,243,217,224,197,233.28333333333333,207.0375,1.2147192895372072,0.5716545223818339,17.480774889473267,1,0.631578947368421,0.8232354656860578,19.63217789622165,19.72308292331602,7.280109889280518,2.9524276116654655,2.8284271247461903,14.96893334600837,16.10809258126677,-0.3302522345373294,60.526911934581186,0.9125475285171103,1,0,8.009475859813392,0.1664911899715662,11.217288525775075,0.0,0.0,32.00560009269975,1.1559777315706015,123.16931418702006,0.0,0.0,0.01268024742603302,0.0,0.08944838494062424,0.0,0.0,0.08160525187849998,0.0,0.3774166703224182,0.0,0.0,1.8453436197442317,0.3433585912807603,1.5241467260466754,nan,nan,0.7254139184951782,0.043503470718860626,0.9716945290565491,0.0,0.0,0.7254139184951782,0.13290607929229736,0.9761654138565063,0.0,0.0,0.15704854627085083,0.0032645331366973765,0.21994683383872696,0.0,0.0,0.13335666705291563,0.004816573881544173,0.5132054757792502,0.0,0.0,0.08671702444553375,0.0,0.5898832678794861,0.0,0.0,0.0,0.0,0.01734950765967369,0.0,0.0,0.0,0.0,0.01734950765967369,0.0,0.0,0.18235898456430502,0.008914273814666194,0.2834990328767724,0.0,0.0,0.14491594062746552,0.013745466331601492,0.3705330567175733,0.0,0.0,0.2080262452363968,0.0,0.8959792256355286,0.0,0.0,232.4257599715611,233.5658618803421,232.80123170599242,nan,nan,205.40352906876853,206.84237762216645,205.59160883416695,nan,nan,0.0,0.0,0.0,nan,nan,233.28333333333333,207.0375,0,231.0,237.0,233.0,239.0,236.0,198.0,207.0,203.0,211.0,199.0,0.0,0.0,0.0,0.0,0.0,498,498
22,499,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,407,616,500,225,478,197,488.6093366093366,209.34643734643734,1.3018307915019334,0.7414565776100387,22.764193258431348,1,0.6607142857142857,0.7681489841289523,28.31904367763599,28.792360097775937,9.0,3.6095353380582025,3.1622776601683795,18.19017187772497,19.002102438348388,-0.3796010931043714,81.59797974644667,0.9187358916478555,0,0,10.350286199478433,2.3778286788146943,8.196887137368321,0.0,0.0,30.298344627721235,3.5683986083604395,162.29617737513036,0.0,0.0,0.0,0.0,0.06497291289269924,0.0,0.0,0.02037079446017742,0.0,0.3072556685656309,0.0,0.0,6.587341945853241,11.835072112236663,1.4012947689872737,nan,nan,0.7686884999275208,0.572762668132782,0.7865110039710999,0.0,0.0,0.7686884999275208,0.572762668132782,0.9721980690956116,0.0,0.0,0.14786123142112045,0.033968981125924204,0.1170983876766903,0.0,0.0,0.07444310719341826,0.008767564148305748,0.39876210657280187,0.0,0.0,0.02037079446017742,0.0,0.36601053178310394,0.0,0.0,0.0,0.0,0.009887846186757088,0.0,0.0,0.0,0.0,0.009887846186757088,0.0,0.0,0.1810049139752406,0.11279311908412494,0.18936779986359908,0.0,0.0,0.12899962556283703,0.04986511533244501,0.33368836022313186,0.0,0.0,0.08012893982231617,0.0,0.7031853199005127,0.0,0.0,492.720716448956,496.8029206156051,488.5733046342352,nan,nan,204.19962962456074,200.80629021456292,207.94560590534195,nan,nan,0.0,0.0,0.0,nan,nan,488.6093366093366,209.34643734643734,0,498.0,499.0,493.0,481.0,488.0,204.0,199.0,199.0,210.0,199.0,0.0,0.0,0.0,0.0,0.0,499,499
22,500,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,238,380,273,216,253,197,262.609243697479,206.2268907563025,1.177966010363304,0.2764957391850489,17.407785949022028,1,0.6263157894736842,0.8489209291290022,18.00762688920225,19.026297590440446,7.615773105863909,3.022723488776527,2.8284271247461903,16.263455967290593,17.305602140671873,1.044899851306341,59.35533905932738,0.9333333333333333,0,1,3.4589914246462286,7.929167572176084,9.140520367771387,0.0,0.0,13.973830778384581,45.41519798641093,109.69381250813603,0.0,0.0,0.0,0.03308155946433544,0.13237201422452927,0.0,0.0,0.019714657217264175,0.11993591859936714,0.2994125336408615,0.0,0.0,2.7388511347199906,2.640141306141487,1.3093922259738267,nan,nan,0.5185931324958801,1.0,0.7195544242858887,0.0,0.0,0.5185931324958801,1.0,0.9787289500236511,0.0,0.0,0.07059166172747405,0.1618197463709405,0.18654123199533443,0.0,0.0,0.05871357469909488,0.19082015960676862,0.46089837188292454,0.0,0.0,0.019714657217264175,0.15191882848739624,0.4610055685043335,0.0,0.0,0.0,0.0,0.032700084149837494,0.0,0.0,0.0,0.0,0.032700084149837494,0.0,0.0,0.10099425525819013,0.22444700698592152,0.17527886945747181,0.0,0.0,0.09068185822780048,0.19704103120581398,0.3120830515496965,0.0,0.0,0.07802700623869896,0.2715648114681244,0.726901650428772,0.0,0.0,260.87998143077584,261.37611385930745,262.0107986267719,nan,nan,204.10298926350353,203.89242359684073,205.0622571234432,nan,nan,0.0,0.0,0.0,nan,nan,262.609243697479,206.2268907563025,0,261.0,260.0,262.0,257.0,258.0,197.0,198.0,200.0,211.0,199.0,0.0,0.0,0.0,0.0,0.0,500,500
22,501,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,208,323,336,213,317,196,325.2548076923077,204.13942307692307,1.0891371431778658,0.5116104014268074,16.273715780512877,1,0.6439628482972136,0.9181580173477668,17.74861151773101,18.110770276274835,7.0710678118654755,2.8938843993328947,2.8284271247461903,14.142135623730951,15.24991849305226,-1.291123928339292,53.35533905932738,0.9541284403669725,1,0,17.011688481317833,2.3999084772076458,8.835065238177776,0.0,0.0,59.40575277199969,3.8640726800076663,118.91367971897125,0.0,0.0,0.08523689955472946,0.0,0.26343175768852234,0.0,0.0,0.1267872154712677,0.0,0.28244447708129883,0.0,0.0,0.9496691742331277,5.054850396542256,0.36850204241421947,nan,nan,1.0,0.5105974078178406,0.764293909072876,0.0,0.0,1.0,0.5105974078178406,0.9821774363517761,0.0,0.0,0.39562066235622867,0.0558118250513406,0.2054666334459948,0.0,0.0,0.28560458063461386,0.018577272500036858,0.5717003832642849,0.0,0.0,0.18342870473861694,0.0,0.617822527885437,0.0,0.0,0.0,0.0,0.05671778321266174,0.0,0.0,0.0,0.0,0.05671778321266174,0.0,0.0,0.2835911683950107,0.12939774460540968,0.13656371226912836,0.0,0.0,0.27163406713118954,0.06523984295813252,0.30469515851304396,0.0,0.0,0.4450751543045044,0.007492179982364178,0.8621042370796204,0.0,0.0,326.17442248433537,320.27165207544044,325.03916882734546,nan,nan,203.9023995026261,204.98775828750195,204.43824348315607,nan,nan,0.0,0.0,0.0,nan,nan,325.2548076923077,204.13942307692307,0,331.0,318.0,327.0,328.0,321.0,201.0,208.0,200.0,211.0,199.0,0.0,0.0,0.0,0.0,0.0,501,501
22,502,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,270,396,376,216,354,198,365.3407407407407,206.9111111111111,1.1958716646099437,0.7168816578918272,18.5411616971131,1,0.6818181818181818,0.8362101298939707,22.51858140579376,22.360679774997898,7.810249675906654,3.1126211408038404,2.8284271247461903,15.652475842498529,15.699839465252499,-1.2626860580858135,63.698484809834994,0.9246575342465754,0,0,5.760875899344683,0.21274128439836204,9.23187606409192,0.0,0.0,10.70449384325184,1.2852369067259133,122.63025858998299,0.0,0.0,0.0,0.0,0.1761501431465149,0.0,0.0,0.006164644844830036,0.0,0.24357974529266357,0.0,0.0,3.322787856269911,1.5265059981822158,1.1964050441004241,nan,nan,0.7433127164840698,0.10164034366607666,0.4301975965499878,0.0,0.0,0.7433127164840698,0.10164034366607666,0.9836728572845459,0.0,0.0,0.10474319816990332,0.003868023352697492,0.16785229207439856,0.0,0.0,0.03964627349352533,0.004760136691577457,0.4541861429258629,0.0,0.0,0.006164644844830036,0.0,0.4105592370033264,0.0,0.0,0.0,0.0,0.029312580823898315,0.0,0.0,0.0,0.0,0.029312580823898315,0.0,0.0,0.13782660469993474,0.015035619556043914,0.10410859421456384,0.0,0.0,0.07833111166688929,0.014316127655231532,0.3016189106628779,0.0,0.0,0.051697565242648125,0.0,0.7052948772907257,0.0,0.0,367.7762085111433,365.64978392257393,365.6633468456194,nan,nan,204.65070940408972,205.4162155046393,205.75902156136075,nan,nan,0.0,0.0,0.0,nan,nan,365.3407407407407,206.9111111111111,0,374.0,374.0,368.0,375.0,364.0,201.0,202.0,202.0,211.0,199.0,0.0,0.0,0.0,0.0,0.0,502,502
22,503,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,334,483,481,218,460,195,470.688622754491,205.24850299401197,1.1735916427155,0.4368264793104879,20.62188177498708,1,0.6915113871635611,0.8520851406935405,21.962003443605187,22.47220505424423,9.0,3.5192216595805395,3.1622776601683795,19.41450686788302,19.755827721381902,0.12993741075301338,70.18376618407356,0.9382022471910112,0,0,5.213885670527816,0.0,3.6913252472877502,0.0,0.0,22.303196804365143,0.505500883795321,140.18788442574441,0.0,0.0,0.0,0.0,0.04927138239145279,0.0,0.0,0.019714657217264175,0.0,0.26129550114274025,0.0,0.0,2.3551151750489345,1.8567713785252145,0.495057603501365,nan,nan,0.7619134783744812,0.0,0.25951018929481506,0.0,0.0,0.9994049072265625,0.06196688860654831,0.9708095192909241,0.0,0.0,0.08837094356826806,0.0,0.06256483469979238,0.0,0.0,0.06677603833642258,0.001513475699985991,0.41972420486749823,0.0,0.0,0.019714657217264175,0.0,0.29414817690849304,0.0,0.0,0.0,0.0,0.01441977545619011,0.0,0.0,0.0,0.0,0.01441977545619011,0.0,0.0,0.14247029748266732,0.0,0.05623191218778291,0.0,0.0,0.1256851779529864,0.007413502099125298,0.3708790372236598,0.0,0.0,0.0801556408405304,0.0,0.8324406743049622,0.0,0.0,472.91409032874344,468.9316288248244,470.19791202798586,nan,nan,206.0191271330686,205.84897970731984,205.313963009879,nan,nan,0.0,0.0,0.0,nan,nan,470.688622754491,205.24850299401197,0,477.0,464.0,473.0,479.0,468.0,200.0,207.0,199.0,210.0,195.0,0.0,0.0,0.0,0.0,0.0,503,503
22,504,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,79,117,459,210,450,197,453.6455696202532,202.60759493670886,1.1064302095536604,0.7253397146325666,10.02925341359355,1,0.6752136752136753,0.9038075708393799,12.366458325712912,12.36931687685298,4.0,1.8741691874242825,2.0,8.0,8.512959776445593,-0.34028655732077656,33.14213562373095,0.8977272727272727,1,0,4.596200594678521,0.020279239863157272,4.621744070202112,0.0,0.0,15.912459035404027,0.33284504897892475,21.700862027704716,0.0,0.0,0.07272450067102909,0.0,0.0472228592261672,0.0,0.0,0.11036087572574615,0.0,0.0798046849668026,0.0,0.0,0.8016047834705697,2.068625821210821,1.6456378978581063,nan,nan,0.4934004843235016,0.020279239863157272,0.95521479845047,0.0,0.0,0.7744258642196655,0.11224536597728729,0.9689021110534668,0.0,0.0,0.1584896756785697,0.0006992841332123198,0.15937048517938318,0.0,0.0,0.20142353209372185,0.004213228468087655,0.27469445604689513,0.0,0.0,0.16357671469449997,0.0,0.11054398491978645,0.0,0.0,0.0,0.0,0.02204928733408451,0.0,0.0,0.0,0.0,0.02204928733408451,0.0,0.0,0.14086355720184274,0.0037002638245063235,0.2482871954713505,0.0,0.0,0.15893143231498794,0.016416034267708123,0.3187953357008596,0.0,0.0,0.3172960951924324,0.0,0.40928511321544647,0.0,0.0,452.8558422608305,453.07642230825655,452.32104902607034,nan,nan,202.47011429566368,200.61880532354533,203.584206060162,nan,nan,0.0,0.0,0.0,nan,nan,453.6455696202532,202.60759493670886,0,452.0,453.0,452.0,451.0,451.0,204.0,198.0,203.0,209.0,199.0,0.0,0.0,0.0,0.0,0.0,504,504
22,505,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,243,336,16,220,0,199,6.744855967078189,208.53497942386832,1.1349396929016657,0.5929867544799641,17.58969042850512,1,0.7232142857142857,0.8811040853134059,19.80008186640679,20.223748416156685,7.810249675906654,3.0917304444393903,2.8284271247461903,15.0,15.943267750102915,-0.33913185083344877,58.87005768508881,0.9455252918287937,1,0,7.1332570584490895,6.016037210822105,4.773479874245822,0.0,0.0,58.601663407636806,19.24341187090613,135.57996454741806,0.0,0.0,0.04826428648084402,0.0,0.13958953320980072,0.0,0.0,0.1300907852128148,0.002639810787513852,0.2966964393854141,0.0,0.0,0.8830772000243731,5.0921675300911025,1.2200781056672874,nan,nan,0.8336918950080872,1.0,0.5176623463630676,0.0,0.0,1.0,1.0,0.964080274105072,0.0,0.0,0.18771729101181814,0.15831676870584488,0.12561789142752164,0.0,0.0,0.24115910867340248,0.07919099535352317,0.5579422409358767,0.0,0.0,0.159060038626194,0.002639810787513852,0.6629129648208618,0.0,0.0,0.0,0.0,0.014465552754700184,0.0,0.0,0.0,0.0,0.014465552754700184,0.0,0.0,0.23854317882115295,0.26753231658462456,0.12281481637547804,0.0,0.0,0.24635872722767285,0.18555633969378071,0.35581875217491,0.0,0.0,0.37764934450387955,0.04720759950578213,0.9048561751842499,0.0,0.0,7.539739252442769,9.651789659769735,5.542206837932539,nan,nan,208.15029006366856,212.7158772533792,208.7404682461772,nan,nan,0.0,0.0,0.0,nan,nan,6.744855967078189,208.53497942386832,0,13.0,13.0,6.0,2.0,8.0,210.0,208.0,203.0,211.0,200.0,0.0,0.0,0.0,0.0,0.0,505,505
22,506,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,152,210,319,215,304,201,311.0394736842105,207.52631578947367,1.1098082259374071,0.2967057479792995,13.911592676604096,1,0.7238095238095238,0.9010565759281006,14.310329984099123,14.560219778561036,6.324555320336759,2.555015338530174,2.23606797749979,13.0,13.665920826431062,1.1412862417542737,46.04163056034262,0.9212121212121213,0,1,2.929900058079511,8.159029491245747,4.618539702147245,0.0,0.0,4.186938281171024,25.58451201673597,50.52132449671626,0.0,0.0,0.0,0.05410849303007126,0.12173647433519363,0.0,0.0,0.0,0.095796138048172,0.1281147450208664,0.0,0.0,3.5222098061780223,0.6774153640351549,0.7831753061973338,nan,nan,0.65267413854599,0.43619439005851746,0.5350270867347717,0.0,0.0,0.65267413854599,0.9883115887641907,0.9795987010002136,0.0,0.0,0.07512564251485926,0.20920588439091659,0.11842409492685245,0.0,0.0,0.027545646586651474,0.1683191580048419,0.3323771348468175,0.0,0.0,0.0,0.13272297382354736,0.21480125188827515,0.0,0.0,0.0,0.07476920634508133,0.05032425373792648,0.0,0.0,0.0,0.0,0.05032425373792648,0.0,0.0,0.1420145685378423,0.09794740103352774,0.07874764873006242,0.0,0.0,0.08084581367768033,0.15342429447199027,0.2653576651810433,0.0,0.0,0.021362630650401115,0.26196688413619995,0.5266804099082947,0.0,0.0,314.55135189462356,310.3664203247156,311.35801372039754,nan,nan,207.25673583108897,207.60306701554512,206.8108468484404,nan,nan,0.0,0.0,0.0,nan,nan,311.0394736842105,207.52631578947367,0,318.0,307.0,310.0,317.0,308.0,209.0,205.0,205.0,211.0,213.0,0.0,0.0,0.0,0.0,0.0,506,506
22,507,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,174,238,404,215,387,201,394.88505747126436,207.33908045977012,1.134179922033681,0.6553387417017308,14.884343478431232,1,0.7310924369747899,0.8816943243069538,17.308398044397915,17.46424919657298,6.0,2.636793112412235,2.23606797749979,12.148105637844745,13.073640800666531,-1.5039741713640684,49.79898987322333,0.925531914893617,0,0,1.4191958529409021,0.0,6.051041454076767,0.0,0.0,4.075623734621331,0.13789578387513757,43.05725184455514,0.0,0.0,0.0,0.0,0.10164797678589821,0.0,0.0,0.004257267341017723,0.0,0.13264667987823486,0.0,0.0,1.5817341323073972,1.4416953994944837,1.5516050557076213,nan,nan,0.20212100446224213,0.0,0.4593881070613861,0.0,0.0,0.20212100446224213,0.020279239863157272,0.6225833296775818,0.0,0.0,0.03225445120320232,0.0,0.1375236694108356,0.0,0.0,0.023423124911616845,0.0007925045050295262,0.24745547037100654,0.0,0.0,0.004257267341017723,0.0,0.2206759750843048,0.0,0.0,0.0,0.0,0.03375295549631119,0.0,0.0,0.0,0.0,0.03375295549631119,0.0,0.0,0.042596159991415486,0.0,0.10001003407215867,0.0,0.0,0.035242308491965385,0.003027967834647733,0.16455471473996985,0.0,0.0,0.0390936154872179,0.0,0.38565652072429657,0.0,0.0,395.94538295663705,395.46088302122416,393.77808826623243,nan,nan,208.51278942300394,206.01737301826233,206.25183741977932,nan,nan,0.0,0.0,0.0,nan,nan,394.88505747126436,207.33908045977012,0,402.0,393.0,391.0,397.0,391.0,209.0,206.0,205.0,211.0,213.0,0.0,0.0,0.0,0.0,0.0,507,507
22,508,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,173,240,451,213,435,198,443.5028901734104,205.72832369942196,1.2064460818190972,0.6170653238411113,14.841510746523857,1,0.7208333333333333,0.8288808054249596,17.39142922779508,18.027756377319946,6.0,2.4915840238501628,2.23606797749979,13.143973712078864,13.685523145031627,-1.0181748142846185,51.21320343559643,0.9202127659574468,0,0,9.003051763400435,0.24365606158971786,6.254627335816622,0.0,0.0,22.793133518192917,0.8904860082548112,62.54642569459975,0.0,0.0,0.005554284201934934,0.0,0.09945067577064037,0.0,0.0,0.05530632473528385,0.0,0.24045930802822113,0.0,0.0,3.0143884062840414,1.7712134700406064,0.5448459240959521,nan,nan,0.7631189227104187,0.05392538383603096,0.5106279253959656,0.0,0.0,0.8391546607017517,0.15428397059440613,0.9681849479675293,0.0,0.0,0.2000678169644541,0.005414579146438175,0.1389917185737027,0.0,0.0,0.13175221686816715,0.005147317966790816,0.36154003291676157,0.0,0.0,0.05530632473528385,0.0,0.34512855112552643,0.0,0.0,0.0,0.0,0.021393148228526115,0.0,0.0,0.0,0.0,0.021393148228526115,0.0,0.0,0.1876173662452168,0.01377596615106983,0.12967357177649574,0.0,0.0,0.1879625015924405,0.016818661924958338,0.2747895598505126,0.0,0.0,0.15315480157732964,0.0,0.5536240041255951,0.0,0.0,444.9965241821765,444.5387778955453,443.579327288573,nan,nan,208.34664279987496,207.16503305889012,206.26778124958656,nan,nan,0.0,0.0,0.0,nan,nan,443.5028901734104,205.72832369942196,0,449.0,449.0,444.0,449.0,450.0,208.0,209.0,204.0,211.0,199.0,0.0,0.0,0.0,0.0,0.0,508,508
22,509,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,123,180,530,215,518,200,522.7967479674796,206.90243902439025,1.1118764962670595,0.47192934524617053,12.514330345744634,1,0.6833333333333333,0.8993804647884308,13.609859068525788,14.317821063276353,5.385164807134504,2.2612802740757676,2.0,11.0,11.998946777717569,0.2200713821400328,41.45584412271571,0.9534883720930233,1,0,7.1391775731462985,0.008957046084105968,5.707469265908003,0.0,0.0,20.35381106683053,0.22478065034374595,44.01405357941985,0.0,0.0,0.0558632779866457,0.0,0.15618371963500977,0.0,0.0,0.07937743328511715,0.0,0.11701381206512451,0.0,0.0,0.571910786606428,0.8843561084401843,0.30318711928150305,nan,nan,0.6339970827102661,0.008957046084105968,0.4136263132095337,0.0,0.0,0.6339970827102661,0.042038604617118835,0.9721675515174866,0.0,0.0,0.20997581097489113,0.00026344253188546966,0.16786674311494126,0.0,0.0,0.16547813875471976,0.001827484962144276,0.3578378339790232,0.0,0.0,0.11682307347655296,0.0,0.24357213824987411,0.0,0.0,0.0006866559851914644,0.0,0.051529716700315475,0.0,0.0,0.0,0.0,0.051529716700315475,0.0,0.0,0.16425128935681205,0.0015133621281786728,0.0847493664584995,0.0,0.0,0.14689752987114213,0.00723283702760564,0.2593579068519858,0.0,0.0,0.22698939219117165,0.0,0.5261539816856384,0.0,0.0,523.2357838395188,522.4397529012134,522.9561294135948,nan,nan,206.535929200648,206.0933406068927,207.16035370782734,nan,nan,0.0,0.0,0.0,nan,nan,522.7967479674796,206.90243902439025,0,522.0,521.0,524.0,527.0,520.0,214.0,204.0,206.0,210.0,200.0,0.0,0.0,0.0,0.0,0.0,509,509
22,510,,,0,0,X4,X4,Y1,Y1,WT1D,WT1D,226,289,45,217,28,200,36.10176991150443,208.10619469026548,1.0283443949333702,0.475555992576803,16.96325844612841,1,0.7820069204152249,0.9724368654382498,18.117247860760795,17.804493814764857,8.0,3.10110955988886,2.8284271247461903,15.556349186104045,15.93747940905861,0.9330784733584356,54.04163056034261,0.9495798319327731,0,0,1.541145967785269,0.027222095988690853,2.5784084778279066,0.0,0.0,13.348485535476357,0.2466620970517397,65.31973750330508,0.0,0.0,0.0,0.0,0.058083467185497284,0.0,0.0,0.02858014777302742,0.0,0.08442816510796547,0.0,0.0,1.3639043644124946,2.26980087168863,0.4820314888610434,nan,nan,0.32733654975891113,0.013702602125704288,0.12225528061389923,0.0,0.0,0.35487908124923706,0.03308156132698059,0.9637598395347595,0.0,0.0,0.032790339740112105,0.0005791935316742735,0.05485975484740227,0.0,0.0,0.05906409528971839,0.0010914252081935384,0.2890253871827658,0.0,0.0,0.02858014777302742,0.0,0.12225528061389923,0.0,0.0,0.0,0.0,0.011551079340279102,0.0,0.0,0.0,0.0,0.011551079340279102,0.0,0.0,0.06337517077459169,0.0027474210631272663,0.027412255420738524,0.0,0.0,0.0780676102193989,0.004318598248498515,0.3004692779947561,0.0,0.0,0.09071488678455353,0.0,0.5119325518608093,0.0,0.0,37.46565873003222,35.13999384031975,35.8333898215728,nan,nan,208.11270667600857,206.05023195081347,207.70578679376257,nan,nan,0.0,0.0,0.0,nan,nan,36.10176991150443,208.10619469026548,0,34.0,38.0,36.0,44.0,36.0,206.0,202.0,204.0,211.0,200.0,0.0,0.0,0.0,0.0,0.0,510,510
