ImageNumber,ObjectNumber,Metadata_ChannelNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_X,Metadata_X,Metadata_Y,Metadata_Y,Metadata_image,Metadata_image,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Cells
18,105,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,394.0191082802548,217.0764331210191,0,105,559
18,106,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,17.819397993311036,220.36454849498327,0,106,561
18,107,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,377.27358490566036,218.80188679245282,0,107,562
18,108,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,167.71583514099783,227.31019522776572,0,108,572
18,109,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,76.0127659574468,227.668085106383,0,109,575
18,110,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,210.34893617021277,224.71063829787235,0,110,576
18,111,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,31.78125,223.609375,0,111,578
18,112,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,9.870967741935484,229.74193548387098,0,112,583
18,113,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,184.90551181102362,228.2755905511811,0,113,584
18,114,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,380.6127819548872,230.48496240601503,0,114,587
18,115,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,198.30625,234.9125,0,115,589
18,116,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,433.38235294117646,234.4264705882353,0,116,594
18,117,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,464.0194805194805,234.91233766233765,0,117,595
18,118,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,31.09313725490196,234.13725490196077,0,118,596
18,119,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,90.67109634551495,235.0531561461794,0,119,597
18,120,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,245.87636363636364,238.92,0,120,605
18,121,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,295.12218649517683,238.02250803858522,0,121,606
18,122,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,597.0757097791798,240.29652996845425,0,122,607
18,123,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,275.6666666666667,241.74906367041197,0,123,610
18,124,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,452.32758620689657,243.13793103448276,0,124,611
18,125,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,10.64,240.73454545454547,0,125,612
18,126,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,211.66285714285715,244.6342857142857,0,126,617
18,127,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,25.20855614973262,246.02139037433156,0,127,618
18,128,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,51.68953068592058,244.72563176895306,0,128,619
18,129,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,538.0,246.26008968609867,0,129,620
18,130,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,227.3709677419355,246.43951612903226,0,130,621
18,131,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,308.87603305785126,248.8099173553719,0,131,622
18,132,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,553.713004484305,246.4304932735426,0,132,624
18,133,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,38.18385650224215,249.9372197309417,0,133,627
18,134,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,162.37942122186496,249.91639871382637,0,134,629
18,135,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,196.079754601227,255.31697341513294,0,135,630
18,136,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,77.06787330316742,251.289592760181,0,136,633
18,137,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,281.8274647887324,252.3556338028169,0,137,634
18,138,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,63.170124481327804,252.09958506224066,0,138,635
18,139,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,368.67634854771785,253.92946058091286,0,139,637
18,140,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,348.6275167785235,253.58053691275168,0,140,638
18,141,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,95.62025316455696,255.03164556962025,0,141,645
18,142,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,477.3813559322034,259.4491525423729,0,142,647
18,143,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,298.2456140350877,256.3333333333333,0,143,648
18,144,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,594.5548387096774,256.9741935483871,0,144,649
18,145,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,212.43147208121826,260.1370558375635,0,145,651
18,146,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,227.44583333333333,261.2375,0,146,652
18,147,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,570.516129032258,265.56451612903226,0,147,653
18,148,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,381.2716049382716,258.1111111111111,0,148,656
18,149,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,46.25806451612903,264.65725806451616,0,149,658
18,150,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,284.0088495575221,264.9159292035398,0,150,659
18,151,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,263.0678571428571,263.4142857142857,0,151,661
18,152,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,163.25,267.06875,0,152,663
18,153,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,67.50375939849624,267.8295739348371,0,153,666
18,154,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,148.05747126436782,266.0689655172414,0,154,667
18,155,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,96.16491228070176,268.5964912280702,0,155,669
18,156,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,296.2277227722772,269.34653465346537,0,156,672
18,157,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,126.22551928783383,272.13353115727006,0,157,676
18,158,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,307.8487394957983,274.046218487395,0,158,677
18,159,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,432.593567251462,273.780701754386,0,159,678
18,160,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,457.49763033175356,272.5734597156398,0,160,682
18,161,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,108.79574468085106,276.8978723404255,0,161,686
18,162,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,232.3791469194313,276.71090047393363,0,162,687
18,163,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,253.90212765957446,276.70212765957444,0,163,688
18,164,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,49.227777777777774,277.0,0,164,692
18,165,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,35.17777777777778,278.93888888888887,0,165,695
18,166,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,84.22689075630252,276.56302521008405,0,166,696
18,167,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,372.1965065502183,283.55458515283846,0,167,697
18,168,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,392.4574468085106,279.2411347517731,0,168,698
18,169,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,546.3762376237623,278.41584158415844,0,169,699
18,170,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,164.20727272727274,283.53090909090906,0,170,702
18,171,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,144.35294117647058,283.562091503268,0,171,703
18,172,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,70.72103004291846,287.56223175965664,0,172,706
18,173,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,92.89893617021276,289.4175531914894,0,173,707
18,174,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,180.98347107438016,286.1900826446281,0,174,708
18,175,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,22.437037037037037,285.22962962962964,0,175,711
18,176,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,261.59119496855345,288.3018867924528,0,176,713
18,177,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,49.65289256198347,288.94628099173553,0,177,716
18,178,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,2.8518518518518516,289.1203703703704,0,178,717
18,179,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,274.7292418772563,290.2238267148014,0,179,718
18,180,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,230.4169884169884,290.9111969111969,0,180,719
18,181,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,247.0995670995671,289.9307359307359,0,181,720
18,182,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,195.3830409356725,292.62865497076024,0,182,724
18,183,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,386.6121212121212,292.8151515151515,0,183,725
18,184,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,351.57516339869284,291.6143790849673,0,184,730
18,185,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,621.3256880733945,292.6238532110092,0,185,731
18,186,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,13.930379746835444,293.2911392405063,0,186,732
18,187,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,363.6385135135135,297.61486486486484,0,187,734
18,188,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,31.48447204968944,299.72360248447205,0,188,735
18,189,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,133.05050505050505,295.020202020202,0,189,736
18,190,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,59.83882783882784,302.71794871794873,0,190,739
18,191,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,215.0359712230216,296.0863309352518,0,191,740
18,192,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,143.53061224489795,297.9387755102041,0,192,742
18,193,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,328.2880434782609,300.3369565217391,0,193,744
18,194,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,45.37125748502994,303.0658682634731,0,194,745
18,195,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,440.5576208178439,301.5539033457249,0,195,746
18,196,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,11.114503816793894,301.48091603053433,0,196,749
18,197,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,124.53940886699507,307.89408866995075,0,197,754
18,198,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,346.4851063829787,304.7106382978723,0,198,756
18,199,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,511.64406779661016,306.6779661016949,0,199,757
18,200,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,76.92638036809817,307.5766871165644,0,200,759
18,201,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,145.4564315352697,311.1410788381743,0,201,768
18,202,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,206.7173913043478,312.2717391304348,0,202,770
18,203,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,11.459770114942529,314.33716475095787,0,203,772
18,204,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,188.20114942528735,311.4367816091954,0,204,773
18,205,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,500.30555555555554,314.7083333333333,0,205,774
18,206,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,1.8271604938271604,316.2716049382716,0,206,778
18,207,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,45.14598540145985,316.8978102189781,0,207,779
18,208,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,253.6798245614035,314.2061403508772,0,208,780
18,209,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,165.1171875,317.92578125,0,209,782
18,210,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,193.61176470588236,324.42745098039217,0,210,783
18,211,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,27.564393939393938,318.4621212121212,0,211,786
18,212,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,62.58095238095238,319.65238095238095,0,212,787
18,213,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,131.48344370860926,319.78145695364236,0,213,789
18,214,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,233.40114068441065,324.180608365019,0,214,790
18,215,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,179.0635593220339,322.478813559322,0,215,794
18,216,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,314.47391304347826,323.2217391304348,0,216,795
18,217,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,75.53107344632768,329.4632768361582,0,217,799
18,218,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,154.0612244897959,323.2755102040816,0,218,800
18,219,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,532.6666666666666,321.25396825396825,0,219,801
18,220,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,272.2432432432432,324.6138996138996,0,220,802
18,221,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,143.70325203252034,327.520325203252,0,221,803
18,222,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,209.62937062937064,329.7167832167832,0,222,804
18,223,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,301.8292682926829,327.77560975609754,0,223,806
18,224,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,410.91830065359477,327.27777777777777,0,224,807
18,225,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,49.742372881355934,331.2440677966102,0,225,810
18,226,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,121.25278810408922,328.7806691449814,0,226,811
18,227,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,254.00456621004565,328.28767123287673,0,227,812
18,228,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,332.74585635359114,332.4088397790055,0,228,817
18,229,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,164.06315789473683,334.5719298245614,0,229,822
18,230,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,571.2111436950147,334.80645161290323,0,230,824
18,231,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,90.98507462686567,336.2417910447761,0,231,825
18,232,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,290.93723849372384,335.8577405857741,0,232,826
18,233,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,137.3323782234957,341.86819484240687,0,233,828
18,234,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,198.0698689956332,339.50655021834064,0,234,830
18,235,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,61.62385321100918,342.2110091743119,0,235,833
18,236,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,241.10859728506787,339.0316742081448,0,236,834
18,237,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,257.51269035532994,340.98984771573606,0,237,835
18,238,,,0,0,X3,X3,Y2,Y2,WT1D,WT1D,421.6764705882353,340.47058823529414,0,238,836
